item,factor,prior_type,prior_mean,prior_sd,dist,sign_constraint,item_sign,likelihood_family,modeling_block,rationale
fast,anhedonia,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast,cognition,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast,developmental_risk,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast,immunometabolic,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,merged metabolic+inflammatory -> immunometabolic
fast,mania_activation,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast,overall_severity,g_anchor,0.6,0.3,half_normal,positive,1,gaussian,continuous,G dedicated anchor
fast,sleep,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast,substance,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast,suicidality,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast25,anhedonia,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast25,cognition,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast25,developmental_risk,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast25,immunometabolic,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,merged metabolic+inflammatory -> immunometabolic
fast25,mania_activation,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast25,overall_severity,g_anchor,0.6,0.3,half_normal,positive,1,gaussian,continuous,G dedicated anchor
fast25,sleep,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast25,substance,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast25,suicidality,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast26,anhedonia,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast26,cognition,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast26,developmental_risk,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast26,immunometabolic,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,merged metabolic+inflammatory -> immunometabolic
fast26,mania_activation,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast26,overall_severity,g_anchor,0.6,0.3,half_normal,positive,1,gaussian,continuous,G dedicated anchor
fast26,sleep,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast26,substance,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast26,suicidality,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast27,anhedonia,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast27,cognition,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast27,developmental_risk,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast27,immunometabolic,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,merged metabolic+inflammatory -> immunometabolic
fast27,mania_activation,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast27,overall_severity,g_anchor,0.6,0.3,half_normal,positive,1,gaussian,continuous,G dedicated anchor
fast27,sleep,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast27,substance,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast27,suicidality,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast28,anhedonia,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast28,cognition,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast28,developmental_risk,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast28,immunometabolic,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,merged metabolic+inflammatory -> immunometabolic
fast28,mania_activation,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast28,overall_severity,g_anchor,0.6,0.3,half_normal,positive,1,gaussian,continuous,G dedicated anchor
fast28,sleep,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast28,substance,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast28,suicidality,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast30,anhedonia,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast30,cognition,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast30,developmental_risk,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast30,immunometabolic,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,merged metabolic+inflammatory -> immunometabolic
fast30,mania_activation,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast30,overall_severity,g_anchor,0.6,0.3,half_normal,positive,1,gaussian,continuous,G dedicated anchor
fast30,sleep,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast30,substance,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
fast30,suicidality,g_anchor_on_specific,0.0,0.001,normal,signed,1,gaussian,continuous,severity anchor ~0 on specific (bifactor id)
ggt_lbstresc,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
ggt_lbstresc,cognition,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
ggt_lbstresc,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
ggt_lbstresc,immunometabolic,primary,0.6,0.3,half_normal,positive,1,lognormal,continuous,home factor immunometabolic (merged metabolic+inflammatory)
ggt_lbstresc,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
ggt_lbstresc,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,lognormal,continuous,specific item may load on G
ggt_lbstresc,sleep,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
ggt_lbstresc,substance,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
ggt_lbstresc,suicidality,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
gluc,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
gluc,cognition,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
gluc,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
gluc,immunometabolic,primary,0.6,0.3,half_normal,positive,1,lognormal,continuous,home factor immunometabolic (merged metabolic+inflammatory)
gluc,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
gluc,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,lognormal,continuous,specific item may load on G
gluc,sleep,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
gluc,substance,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
gluc,suicidality,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
gstabrth,anhedonia,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
gstabrth,cognition,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
gstabrth,developmental_risk,primary,0.6,0.3,half_normal,positive,-1,gaussian,continuous,home factor developmental_risk
gstabrth,immunometabolic,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,merged metabolic+inflammatory -> immunometabolic
gstabrth,mania_activation,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
gstabrth,overall_severity,plausible_cross,0.0,0.25,normal,signed,-1,gaussian,continuous,specific item may load on G
gstabrth,sleep,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
gstabrth,substance,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
gstabrth,suicidality,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
hba1c,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
hba1c,cognition,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
hba1c,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
hba1c,immunometabolic,primary,0.6,0.3,half_normal,positive,1,lognormal,continuous,home factor immunometabolic (merged metabolic+inflammatory)
hba1c,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
hba1c,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,lognormal,continuous,specific item may load on G
hba1c,sleep,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
hba1c,substance,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
hba1c,suicidality,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
hdl,anhedonia,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
hdl,cognition,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
hdl,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
hdl,immunometabolic,primary,0.6,0.3,half_normal,positive,-1,gaussian,continuous,home factor immunometabolic (merged metabolic+inflammatory)
hdl,mania_activation,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
hdl,overall_severity,plausible_cross,0.0,0.25,normal,signed,-1,gaussian,continuous,specific item may load on G
hdl,sleep,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
hdl,substance,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
hdl,suicidality,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
hodur_arret_travail_actuel,anhedonia,g_anchor_on_specific,0.0,0.001,normal,signed,1,bernoulli,explicit,severity anchor ~0 on specific (bifactor id)
hodur_arret_travail_actuel,cognition,g_anchor_on_specific,0.0,0.001,normal,signed,1,bernoulli,explicit,severity anchor ~0 on specific (bifactor id)
hodur_arret_travail_actuel,developmental_risk,g_anchor_on_specific,0.0,0.001,normal,signed,1,bernoulli,explicit,severity anchor ~0 on specific (bifactor id)
hodur_arret_travail_actuel,immunometabolic,g_anchor_on_specific,0.0,0.001,normal,signed,1,bernoulli,explicit,merged metabolic+inflammatory -> immunometabolic
hodur_arret_travail_actuel,mania_activation,g_anchor_on_specific,0.0,0.001,normal,signed,1,bernoulli,explicit,severity anchor ~0 on specific (bifactor id)
hodur_arret_travail_actuel,overall_severity,g_anchor,0.6,0.3,half_normal,positive,1,bernoulli,explicit,G dedicated anchor
hodur_arret_travail_actuel,sleep,g_anchor_on_specific,0.0,0.001,normal,signed,1,bernoulli,explicit,severity anchor ~0 on specific (bifactor id)
hodur_arret_travail_actuel,substance,g_anchor_on_specific,0.0,0.001,normal,signed,1,bernoulli,explicit,severity anchor ~0 on specific (bifactor id)
hodur_arret_travail_actuel,suicidality,g_anchor_on_specific,0.0,0.001,normal,signed,1,bernoulli,explicit,severity anchor ~0 on specific (bifactor id)
honeonat,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
honeonat,cognition,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
honeonat,developmental_risk,primary,0.6,0.3,half_normal,positive,1,bernoulli,explicit,home factor developmental_risk
honeonat,immunometabolic,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,merged metabolic+inflammatory -> immunometabolic
honeonat,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
honeonat,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,bernoulli,explicit,specific item may load on G
honeonat,sleep,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
honeonat,substance,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
honeonat,suicidality,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
hooccur_arret_travail_actuel,anhedonia,g_anchor_on_specific,0.0,0.001,normal,signed,1,bernoulli,explicit,severity anchor ~0 on specific (bifactor id)
hooccur_arret_travail_actuel,cognition,g_anchor_on_specific,0.0,0.001,normal,signed,1,bernoulli,explicit,severity anchor ~0 on specific (bifactor id)
hooccur_arret_travail_actuel,developmental_risk,g_anchor_on_specific,0.0,0.001,normal,signed,1,bernoulli,explicit,severity anchor ~0 on specific (bifactor id)
hooccur_arret_travail_actuel,immunometabolic,g_anchor_on_specific,0.0,0.001,normal,signed,1,bernoulli,explicit,merged metabolic+inflammatory -> immunometabolic
hooccur_arret_travail_actuel,mania_activation,g_anchor_on_specific,0.0,0.001,normal,signed,1,bernoulli,explicit,severity anchor ~0 on specific (bifactor id)
hooccur_arret_travail_actuel,overall_severity,g_anchor,0.6,0.3,half_normal,positive,1,bernoulli,explicit,G dedicated anchor
hooccur_arret_travail_actuel,sleep,g_anchor_on_specific,0.0,0.001,normal,signed,1,bernoulli,explicit,severity anchor ~0 on specific (bifactor id)
hooccur_arret_travail_actuel,substance,g_anchor_on_specific,0.0,0.001,normal,signed,1,bernoulli,explicit,severity anchor ~0 on specific (bifactor id)
hooccur_arret_travail_actuel,suicidality,g_anchor_on_specific,0.0,0.001,normal,signed,1,bernoulli,explicit,severity anchor ~0 on specific (bifactor id)
hrstanding,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
hrstanding,cognition,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
hrstanding,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
hrstanding,immunometabolic,primary,0.6,0.3,half_normal,positive,1,gaussian,continuous,home factor immunometabolic (merged metabolic+inflammatory)
hrstanding,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
hrstanding,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,gaussian,continuous,specific item may load on G
hrstanding,sleep,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
hrstanding,substance,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
hrstanding,suicidality,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
hrsupine,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
hrsupine,cognition,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
hrsupine,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
hrsupine,immunometabolic,primary,0.6,0.3,half_normal,positive,1,gaussian,continuous,home factor immunometabolic (merged metabolic+inflammatory)
hrsupine,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
hrsupine,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,gaussian,continuous,specific item may load on G
hrsupine,sleep,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
hrsupine,substance,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
hrsupine,suicidality,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
hta_mhoccur,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
hta_mhoccur,cognition,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
hta_mhoccur,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
hta_mhoccur,immunometabolic,primary,0.6,0.3,half_normal,positive,1,bernoulli,explicit,home factor immunometabolic (merged metabolic+inflammatory)
hta_mhoccur,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
hta_mhoccur,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,bernoulli,explicit,specific item may load on G
hta_mhoccur,sleep,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
hta_mhoccur,substance,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
hta_mhoccur,suicidality,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf01,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf01,cognition,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf01,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf01,immunometabolic,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,merged metabolic+inflammatory -> immunometabolic
isf01,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf01,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,bernoulli,explicit,specific item may load on G
isf01,sleep,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf01,substance,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf01,suicidality,primary,0.6,0.3,half_normal,positive,1,bernoulli,explicit,home factor suicidality
isf02,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf02,cognition,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf02,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf02,immunometabolic,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,merged metabolic+inflammatory -> immunometabolic
isf02,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf02,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,bernoulli,explicit,specific item may load on G
isf02,sleep,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf02,substance,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf02,suicidality,primary,0.6,0.3,half_normal,positive,1,bernoulli,explicit,home factor suicidality
isf03,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf03,cognition,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf03,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf03,immunometabolic,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,merged metabolic+inflammatory -> immunometabolic
isf03,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf03,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,bernoulli,explicit,specific item may load on G
isf03,sleep,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf03,substance,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf03,suicidality,primary,0.6,0.3,half_normal,positive,1,bernoulli,explicit,home factor suicidality
isf04,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf04,cognition,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf04,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf04,immunometabolic,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,merged metabolic+inflammatory -> immunometabolic
isf04,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf04,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,bernoulli,explicit,specific item may load on G
isf04,sleep,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf04,substance,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf04,suicidality,primary,0.6,0.3,half_normal,positive,1,bernoulli,explicit,home factor suicidality
isf05,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf05,cognition,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf05,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf05,immunometabolic,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,merged metabolic+inflammatory -> immunometabolic
isf05,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf05,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,bernoulli,explicit,specific item may load on G
isf05,sleep,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf05,substance,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf05,suicidality,primary,0.6,0.3,half_normal,positive,1,bernoulli,explicit,home factor suicidality
isf07,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
isf07,cognition,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
isf07,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
isf07,immunometabolic,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,merged metabolic+inflammatory -> immunometabolic
isf07,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
isf07,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,gaussian,continuous,specific item may load on G
isf07,sleep,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
isf07,substance,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
isf07,suicidality,primary,0.6,0.3,half_normal,positive,1,gaussian,continuous,home factor suicidality
isf08,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf08,cognition,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf08,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf08,immunometabolic,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,merged metabolic+inflammatory -> immunometabolic
isf08,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf08,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,bernoulli,explicit,specific item may load on G
isf08,sleep,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf08,substance,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf08,suicidality,primary,0.6,0.3,half_normal,positive,1,bernoulli,explicit,home factor suicidality
isf08a,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,ordered_logistic,explicit,soft-zero complement
isf08a,cognition,unlikely_cross,0.0,0.05,normal,signed,1,ordered_logistic,explicit,soft-zero complement
isf08a,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,ordered_logistic,explicit,soft-zero complement
isf08a,immunometabolic,unlikely_cross,0.0,0.05,normal,signed,1,ordered_logistic,explicit,merged metabolic+inflammatory -> immunometabolic
isf08a,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,ordered_logistic,explicit,soft-zero complement
isf08a,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,ordered_logistic,explicit,specific item may load on G
isf08a,sleep,unlikely_cross,0.0,0.05,normal,signed,1,ordered_logistic,explicit,soft-zero complement
isf08a,substance,unlikely_cross,0.0,0.05,normal,signed,1,ordered_logistic,explicit,soft-zero complement
isf08a,suicidality,primary,0.6,0.3,half_normal,positive,1,ordered_logistic,explicit,home factor suicidality
isf09,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf09,cognition,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf09,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf09,immunometabolic,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,merged metabolic+inflammatory -> immunometabolic
isf09,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf09,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,bernoulli,explicit,specific item may load on G
isf09,sleep,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf09,substance,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
isf09,suicidality,primary,0.6,0.3,half_normal,positive,1,bernoulli,explicit,home factor suicidality
isf09a,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,neg_binomial,explicit,soft-zero complement
isf09a,cognition,unlikely_cross,0.0,0.05,normal,signed,1,neg_binomial,explicit,soft-zero complement
isf09a,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,neg_binomial,explicit,soft-zero complement
isf09a,immunometabolic,unlikely_cross,0.0,0.05,normal,signed,1,neg_binomial,explicit,merged metabolic+inflammatory -> immunometabolic
isf09a,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,neg_binomial,explicit,soft-zero complement
isf09a,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,neg_binomial,explicit,specific item may load on G
isf09a,sleep,unlikely_cross,0.0,0.05,normal,signed,1,neg_binomial,explicit,soft-zero complement
isf09a,substance,unlikely_cross,0.0,0.05,normal,signed,1,neg_binomial,explicit,soft-zero complement
isf09a,suicidality,primary,0.6,0.3,half_normal,positive,1,neg_binomial,explicit,home factor suicidality
